"dialect_id","lesson_no","word_order","word_ab","word_ch"
"3","30","6","mafiyoray","影響"
"3","30","7","micaliwan","借的"
"3","30","8","katenak","風行"
"4","1","1","sa’alomanay","最多的"
"4","1","2","kasaniyaroaro’","各部落"
"4","1","3","mafolaway","移居者"
"4","1","4","kasarayray","歷史沿革"
"4","1","5","karocek","權責"
"4","1","6","tatapangan","起源地"
"4","1","7","nanitiraay","從那裏來的"
"4","1","8","sitatodongay","適合的"
"4","1","9","pihatatanam","學習"
"4","1","10","sakaci’icel","力量的泉源"
"4","2","1","kasatenak","擴散、傳播"
"4","2","2","sa’osi","數算、計算"
"4","2","3","pasaetip","西部"
"4","2","4","pisahalaka","準備、預備、計劃"
"4","2","5","kacalowayan","易於操作、順手的；便利"
"4","2","6","sakapiliyas","離開原因"
"4","2","7","tahanini","直到今天"
"4","2","8","siramod","有配偶"
"4","3","1","kasasiroma","分類差異、各別差異"
"4","3","2","macaco’isay","互相顛倒的"
"4","3","3","cikedecay","帶有會厭軟骨塞音的"
"4","3","4","cikalaway","帶有喉塞音的"
"4","3","5","misapinang","表示、說明；辦識"
"4","3","6","songila’en","要仔細地、要清楚地"
"4","3","7","’aredetay","香味十足的；美味可口的"
"4","4","1","kalala’ed","距離；間隔"
"4","4","2","panahalay","平原"
"4","4","3","si’icelay","有力量的；有勢力的"
"4","4","4","piingid","靠近"
"4","4","5","longocan","要求"
"4","4","6","kamaro’an","居住地；所坐之處"
"4","4","7","saka’orip","生計"
"4","5","1","sakapisanga’","建置的原因"
"4","5","2","tahapinangan","辨識"
"4","5","3","pikecoran","守望台、瞭望台"
"4","5","4","pitapalan","巡守台、瞭望台"
"4","5","5","tatekasan","通告台、瞭望台"
"4","5","6","kilangan","樹種"
"4","5","7","sarikec","團結"
"4","6","1","mingataay","靠近"
"4","6","2","mikitado","依靠"
"4","6","3","misakoko’ay","飼養雞"
"4","6","4","kalopiholol","當成休閒"
"4","6","5","nipalomaan","所種之物"
"4","6","6","koengelay","嫩的"
"4","7","1","satadamaanay","最重要的"
"4","7","2","kasakapot","社會組織"
"4","7","3","palalimlimen","使其互相比較"
"4","7","4","kasinanot","嚴謹的"
"4","7","5","pakarongay","少年階層；最年輕的成員"
"4","7","6","kapolongan a demak","公共事務"
"4","7","7","sakalita’ang","因……驕傲"
"4","8","1","matilid","被書寫"
"4","8","2","pinangan a sarikec","習慣法"
"4","8","3","awaawa","都没有"
"4","8","4","siraraway","犯罪者、犯罪的"
"4","8","5","pi’arawan","依據"
"4","8","6","salitefoc","懲罰方式"
"4","9","1","piliwko","觀光"
"4","9","2","serangawan","文化"
"4","9","3","faco","形式、外觀"
"4","9","4","Cidatayay","烏石鼻部落"
"4","9","5","palafang","做客"
"4","9","6","Aw^awan","石雨傘部落"
"4","9","7","Pisirian","白守蓮部落"
"4","9","8","mitafokod","撒網捕魚"
"4","9","9","’Atolan","都蘭部落"
"4","10","1","nisatayalan","產業"
"4","10","2","saliwal","行銷產品"
"4","10","3","Nokay","農會"
"4","10","4","sakakapahaw","提升品質"
"4","10","5","ma’a’ide’idesay","互相競爭"
"4","10","6","pitenak","推廣"
"4","10","7","misafaeloh","創新"
"4","10","8","sietan","有利潤；賣好價"
"4","11","1","milicihap","去魚鱗"
"4","11","2","’acawa","女婿"
"4","11","3","’okit","因好久没吃而很想吃"
"4","11","4","kaeso’","好吃"
"4","11","5","renec","過癮"
"4","11","6","ka&rsquo;onican","嫌不足"
"4","12","1","kahengangay","紅色"
"4","12","2","’adingo no mapatayay to a liteng","祖靈"
"4","12","3","cowa kasawaden","不放棄"
"4","12","4","aenem","共六個"
"4","12","5","sakaeres","配飾"
"4","12","6","caca&rsquo;edongan","袖子"
"4","12","7","kafafaw","上層階級"
"4","12","8","sifonosay","帶番刀、佩戴番刀"
"4","12","9","sipengecay","綁頭飾"
"4","12","10","pahiketan","綁住"
"4","13","1","cacorok","輪流"
"4","13","2","pakafana’","教導"
"4","13","3","pakimad","講述"
"4","13","4","mi’odang","調戲"
"4","13","5","kopid","籐製飯盒"
"4","13","6","karihic","小口提簍"
"4","13","7","mafiyor","影響"
"4","13","8","lasawasawad","逐漸消失"
"4","14","1","malapakarongay","成為青少年階級"
"4","14","2","pikalakapahan","成為青年階級之日"
"4","14","3","pinalengaw","植物"
"4","14","4","sasafaay","最小的；最後一階"
"4","14","5","sakatanoktokaw","希望身體健壯"
"4","14","6","sakalemedaw","幸福"
"4","14","7","inanengen","努力"
"4","14","8","malaheciay","完成"
"4","15","1","kaacangan","喜慶的節日"
"4","15","2","kasasinanot","場面壯觀"
"4","15","3","hatatanam sa ho","才剛學會"
"4","15","4","pakomaway","誇大其詞的"
"4","15","5","kamok","節目"
"4","15","6","mi’orongan","攜帶"
"4","15","7","’a’ini’inip","啜飲、一點一滴的喝"
"4","15","8","mitawcikel","講故事"
"4","16","1","pinaro","容器內之物品"
"4","16","2","kasangasaw","親屬制度"
"4","16","3","tala’aya’ayaway","領前的、領前者"
"4","16","4","pa’atayan","直系宗親"
"4","16","5","salisin","祭祀"
"4","16","6","midotocay","繼承"
"4","16","7","malinah","遷移、搬家"
"4","17","1","kalalitemoh","相識、相遇"
"4","17","2","mapapaliway","換工"
"4","17","3","pakaen","餵食"
"4","17","4","mitiyarok","提親"
"4","17","5","pipakay^ifan","結婚日"
"4","17","6","palimo’ot","叮嚀、祝福"
"4","17","7","maramoday","夫婦"
"4","17","8","mihahariko’an","所常穿的衣服"
"4","17","9","salawina","親友"
"4","17","10","karenecan","過癮、甘願"
"4","18","1","pakawinaay","母系"
"4","18","2","singangan","聲望、地位"
"4","18","3","micowat","拓展"
"4","18","4","lekakawa","傳統社會倫理規範、風俗"
"4","18","5","laloma’an","家族、親戚、氏族"
"4","18","6","masafinawlan","組成社會"
"4","18","7","pafilongan","過年"
"4","19","1","mafo’otay","阻止"
"4","19","2","sinitiih","作夢"
"4","19","3","pilingod","圍觀"
"4","19","4","ka&rsquo;esingan","打噴嚏"
"4","19","5","tatiih a","小心壞了事、當心壞了事"
"4","19","6","masifang a","當心徒勞無功"
"4","19","7","saso’elin sa","事情成真"
"4","19","8","karihaday","平安"
"4","20","1","hasafalat","橫樑"
"4","20","2","mapa’acefel","被煙燻"
"4","20","3","miromrom","聚集炭火"
"4","20","4","pakolongan","牛舍"
"4","20","5","satimolan","前院"
"4","20","6","masarayarayay","排列"
"4","20","7","ka’ilolan","懐念"
"4","21","1","mikilok","記錄"
"4","21","2","satapangan","源頭、起源地"
"4","21","3","nitooran","跟從"
"4","21","4","sacepo’an","水流的末端、出海口"
"4","21","5","kanatal","陸地；島"
"4","21","6","mi’eco","擁擠、推擠"
"4","21","7","kitakit","國家（包括它的土地和人民）"
"4","22","1","masay^ilay","祭師"
"4","22","2","malalicay","溝通"
"4","22","3","pakatengilay","聽得見"
"4","22","4","taharifa","遭遇"
"4","22","5","misalisin","做祭施法"
"4","22","6","minga’ay","使其變好；治好"
"4","22","7","aadada sa","一直生病"
"4","23","1","maponengay","寡婦；不孕的（婦女）"
"4","23","2","lengac","月桃"
"4","23","3","macacefocefos","相互潑水"
"4","23","4","masafanaway","形成湖水、變成湖水"
"4","23","5","makedal","亁旱"
"4","23","6","masipolo’ay","寡婦；鰥夫"
"4","23","7","manikaw","缺乏"
"4","24","1","misahalaka","規劃"
"4","24","2","paciyaci’","討論"
"4","24","3","mapasetek","定案；被決定"
"4","24","4","kararem","下游；下層階級"
"4","24","5","pilefa","擅自打擾"
"4","24","6","pisetik","勤於做事"
"4","24","7","palilaman","分配"
"4","24","8","pasiwhingen","奬勵"
"4","24","9","parayray","跳傳統舞"
"4","25","1","’adingo","影子、靈魂"
"4","25","2","halipatadoen","多做善事"
"4","25","3","salawinawina","親戚"
"4","25","4","mipacekay","釘釘子者"
"4","25","5","mifalah","丟棄"
"4","25","6","miroho","蹲"
"4","25","7","kacipa’","生薑"
"4","25","8","micohong","至往生者去過或住過的地方造訪以示追思"
"4","26","1","kerah","退潮"
"4","26","2","nafaloco’an","理想、願望"
"4","26","3","patosokan","目標"
"4","26","4","mamahinac","一無所得"
"4","26","5","mipatalipaelal","警醒"
"4","26","6","kafiyor","受影響"
"4","26","7","nialaan","取得、獲得"
"4","26","8","wakawak","空手回去"
"4","27","1","midi’eciw","領唱"
"4","27","2","malisopsopay","凝聚"
"4","27","3","makakiting","手牽手"
"4","27","4","alatorotoro’","紛紛指定；紛紛點名"
"4","27","5","marikecay","很團結"
"4","27","6","maesolay","悠遠"
"4","27","7","halo","連帶、連同"
"4","28","1","mamalaliyas","分開"
"4","28","2","kalikodaan","豐年祭舞蹈之日"
"4","28","3","pasikawanan","向右邊"
"4","28","4","hawang","跨步"
"4","28","5","misa&rsquo;arawraw","成圓形"
"4","28","6","pa’aliwatecan","手交叉"
"4","28","7","misateroterocay","蹦蹦跳跳"
"4","28","8","masolimet","整齊"
"4","29","1","pisatilongan","製陶中心"
"4","29","2","sakacaloway","方便性"
"4","29","3","sarakatay","先驅"
"4","29","4","nakamayan","手工製"
"4","29","5","pitamorong","頂在頭頂上"
"4","29","6","mapalowad","被振興"
"4","29","7","mapalosiyang","被發揚"
"4","30","1","mipangangan","命名、取名"
"4","30","2","sasapinangen","要了解"
"4","30","3","kananaman","熟悉、習慣"
"4","30","4","sakatolo","第三"
"4","30","5","mico’isay","顛倒、相反"
"4","30","6","lomahad","長大"
"4","30","7","cana’is","不舒服"
"5","1","1","masolinga’","有系統的"
"5","1","2","makomod","統治"
"5","1","3","palalima","區分成五個"
"5","1","4","pasasieked","分門別類"
"5","1","5","misilsil","有序的安排"
"5","1","6","masadafdafay","平原"
"5","1","7","tahila","到達"
"5","1","8","Tokay","都市"
"5","2","1","maledef","使之遍及"
"5","2","2","pasa^etip","西部（泛指都會區）"
"5","2","3","hatiniay to","就這樣了"
"5","2","4","nikalopisak","擴散"
"5","2","5","malaliw","被離開、被溜掉"
"5","2","6","kaliomahan","耕作地"
"5","2","7","fedefedet","動靜"
"5","2","8","cilamod to","結婚了"
"5","3","1","kasasiloma","分類差異"
"5","3","2","ngilay","口音、鄉音"
"5","3","3","masasi&rsquo;adaay","互相敵對、有敵意的"
"5","3","4","malecaday","相同的"
"5","3","5","pasapinang","表示；說明"
"5","3","6","tinako","譬如、例子"
"5","3","7","kamolaw","柚子"
"5","3","8","macaco&rsquo;isay","顛倒、相反"
"5","3","9","kahecid","鹹"
"5","3","10","kacedah","辣"
"5","3","11","micidekay","特別的、特殊的"
"5","3","12","cikedecay","有帶緊塞的"
"5","4","1","kitini","自"
"5","4","2","milingiday","濱臨"
"5","4","3","mikingkiway","學者"
"5","4","4","pakaynien","依據"
"5","4","5","kasapala","地理區"
"5","4","6","nikafolaw","遷徙"
"5","4","7","pasalomaloma","區分"
"5","4","8","kasapalapala","地域群"
"5","4","9","matatapalay","相對"
"5","5","1","Taypingyang","太平洋"
"5","5","2","talatimol","往南"
"5","5","3","matena’","阻擋"
"5","5","4","nipatirengan","成立"
"5","5","5","pilikakawaan","事務中心"
"5","5","6","hadademaken","工作要項"
"5","5","7","amoto","水泥"
"5","5","8","nomalaod","如果到期、屆時"
"5","5","9","sapitolang","補貼"
"5","5","10","misaday","準備"
"5","6","1","mingataay to riyal","靠海"
"5","6","2","matatodongay","恰當"
"5","6","3","nawhan i","因為"
"5","6","4","malacecayay","融合"
"5","6","5","nanolaylay","傳統"
"5","6","6","kamaro&rsquo;an","居住地"
"5","6","7","i lawac no riyal","沿海"
"5","6","8","ngataay","濱臨"
"5","6","9","kakaenen","食材"
"5","6","10","cowapi&rsquo;osi to toki","隨時"
"5","6","11","mitalakal","獵捕"
"5","6","12","nikafalic","變遷"
"5","7","1","tadakalimela^an","最重要的"
"5","7","2","masinanotay","嚴謹的"
"5","7","3","misakapotay","社會組織"
"5","7","4","milaoc","守護"
"5","7","5","sakalakapah","成為青年"
"5","7","6","kasasingrad","各層級"
"5","7","7","sakaciepoc","功能"
"5","7","8","mamireko","要執行"
"5","7","9","kacalohan","緊急事務"
"5","7","10","sapingodo","社會倫理"
"5","7","11","sakacipinang","符號；證據"
"5","8","1","nitilidan","條文"
"5","8","2","tatodong","具有"
"5","8","3","kakitaan","長老"
"5","8","4","militefoc","懲罰（物質）"
"5","8","5","lalaw","犯罪"
"5","8","6","midoka’ay","傷害"
"5","8","7","panamal","縱火"
"5","8","8","seti’en","鞭打"
"5","8","9","pakidemay","嚴重"
"5","9","1","salikolay","最後"
"5","9","2","makapahay","美麗的"
"5","9","3","sakataylaaw","要到"
"5","9","4","palafang","旅遊觀光"
"5","9","5","pilafinan","民宿"
"5","9","6","misalafi’ifi’i","通宵"
"5","9","7","lifet","體驗"
"5","10","1","saliwal","行銷產品"
"5","10","2","Longhoy","農會"
"5","10","3","malalifetay","互相競爭"
"5","10","4","sakanga&rsquo;ayaw","提升品質"
"5","10","5","nisatayalan","產業"
"5","10","6","patenak","推廣"
"5","10","7","misafaeloh","創新"
"5","10","8","ci^tan","有利潤；賣好價"
"5","11","1","milicihap","去魚鱗"
"5","11","2","kadafo","女婿"
"5","11","3","palamlam","加上"
"5","11","4","o’hit","因久沒吃而很想吃"
"5","11","5","dongec","藤心；嫩莖"
"5","11","6","’afinong","椰子樹"
"5","11","7","kaeso&rsquo;","好吃"
"5","11","8","lenec","過癮"
"5","11","9","kacangalan","嫌不足"
"5","12","1","hacikay","快速"
"5","12","2","kacitaneng","具有智慧"
"5","12","3","todongay","意義、含意"
"5","12","4","lalengawan","根源"
"5","12","5","’eles","裝飾"
"5","12","6","limecedan","少女、姑娘"
"5","12","7","ci telec","繫腰帶"
"5","13","1","nipatirengan","所建造的；所設立的"
"5","13","2","mapatirengay","建物"
"5","13","3","pilaocan","瞭望台"
"5","13","4","milicayay","詢問者（探詢者）"
"5","13","5","palasil","宣布"
"5","13","6","mipahapinangay","彰顯、表示；展現"
"5","13","7","nikalikec","團結一致"
"5","14","1","pipahatatanam","訓練"
"5","14","2","sakitamdaw","為人處事"
"5","14","3","a’adopen","動物"
"5","14","4","pinaloma^","植物"
"5","14","5","taneng to saka&rsquo;orip","生活技能"
"5","14","6","taliktik","敏捷"
"5","14","7","tatamorongen","承擔責任"
"5","14","8","mamikelid","帶領"
"5","14","9","mamitolon","主祭；禱告"
"5","14","10","milongoc","祈求"
"5","14","11","paowing","訓勉"
"5","14","12","malapakalongay","成為青少年"
"5","15","1","kasasinanot","場面"
"5","15","2","malata’anga:yay","誇張"
"5","15","3","sakilipahak a halama","娛樂"
"5","15","4","halama","消遣"
"5","15","5","edeng sato","然後"
"5","15","6","pasaksaken","舖上"
"5","15","7","malalenay","普遍"
"5","15","8","coka^ca","絕對"
"5","15","9","ni’himedan","珍藏"
"5","16","1","pisapalod","家庭"
"5","16","2","mikiliwi’ay","特色"
"5","16","3","mikadafoay","入贅"
"5","16","4","tastasen","拆除"
"5","16","5","patirengan","立；興建"
"5","16","6","pipowalan no ’orip","生命泉源"
"5","16","7","mafolaw","遷移"
"5","16","8","mihawikid","帶走"
"5","17","1","mikowanay","管理"
"5","17","2","mikadafo","入贅"
"5","17","3","midotocay","繼承權"
"5","17","4","mala’intexay","有世仇"
"5","17","5","salawinawina","至親好友"
"5","17","6","mitolonto","訓勉"
"5","17","7","wayway","行為"
"5","18","1","paniyalo’an","部落社會"
"5","18","2","masapinang","明顯"
"5","18","3","cifadangalay","能力"
"5","18","4","hakakelidan","領導權"
"5","18","5","sopet","會議"
"5","18","6","miketon","決議"
"5","18","7","salikec","制度"
"5","18","8","misalof","調適"
"5","19","1","paysin","禁忌"
"5","19","2","cilalaw","觸犯"
"5","19","3","kihcod a pinaloma","萬物"
"5","19","4","palihafay","傳遞訊息"
"5","19","5","misahalatelateng","顧慮"
"5","19","6","miingid","靠近"
"5","19","7","calemcem","擔心"
"5","19","8","malokisaway","徒勞無功"
"5","20","1","mahalekayto","完成"
"5","20","2","laloma’an","室內"
"5","20","3","mitolik","手編"
"5","20","4","misatalingoan","生火取暖"
"5","20","5","mapa’acefel","煙燻"
"5","20","6","mapohed","蟲蛀"
"5","20","7","pikiloma’an","住屋"
"5","20","8","kalaholohololan","聊聊天場所"
"5","20","9","fiyafiyaw","鄰居"
"5","20","10","ka’ilolan","懷舊"
"5","21","1","halateng","感想"
"5","21","2","nai tokosay","來自高山"
"5","21","3","mipamatang","墾荒"
"5","21","4","lahedaw","消失"
"5","21","5","malawlaway","擔憂"
"5","21","6","maharateng","想到"
"5","22","1","ma’angangay","祭師"
"5","22","2","kiwili’ay","特殊"
"5","22","3","salisin","祭典"
"5","22","4","mifahfahay","却災"
"5","22","5","’adingo^ no liteliteng","祖靈"
"5","22","6","papidipot","保佑"
"5","22","7","aka ka walawal","切記"
"5","22","8","pito^olan","信仰"
"5","23","1","mipa’oraday","祈雨"
"5","23","2","tefon","水井"
"5","23","3","talolong","水深"
"5","23","4","midoedo","隨著"
"5","23","5","kakedalan","久旱"
"5","23","6","miladom","提水"
"5","23","7","masipolo’ay","寡婦"
"5","23","8","malacefocefos","相互潑水"
"5","24","1","pikosaman","播種"
"5","24","2","kiliwi’ay","獨特"
"5","24","3","mikakawa","準備"
"5","24","4","palifetay","考驗"
"5","24","5","mitafa’ay","堰閘"
"5","24","6","paka^em^em","耐力"
"5","24","7","mipasalilam","分享"
"5","24","8","silsil","分得；分配"
"5","25","1","halalingaden","過程"
"5","25","2","helelekay","終結"
"5","25","3","pi’olic","吟誦"
"5","25","4","tahasikol","顧念"
"5","25","5","’adingo","靈魂"
"5","25","6","nalakatan","到過"
"5","25","7","malapacafacafay","相互協助"
"5","26","1","malaliw no kelah","錯失良機"
"5","26","2","milifetan","經驗"
"5","26","3","kimad","格言、名言"
